0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param
19.0,,10,,12,12,6,12,7,13,12,14.0,12,9,0,9,11,,,8,10,13,13,18.0,13.0,14.0,4.0,3,7,6,13,13,12.0,,11,12,,20.0,11,11,10,3,0.0,5,6,12,0,12,11,13,0,11.0,13,,0,0,25.0,7,12,12,0.0,12,10,2,21.0,10,,11,12,0.0,13,,0.0,17.0,,,13,12,11,0,,14.0,11,14.0,11.0,12,13,13,,19.0,24.0,,62,10
18.0,15.0,0,,12,1,12,10,12,9,12,15.0,0,12,13,12,3,,16.0,11,6,16,13,6.0,15.0,15.0,15.0,0,10,15,15,14,17.0,0.0,13,12,,8.0,11,13,0,15,12.0,12,11,12,15,15,0,13,15,9.0,7,,14,7,,15,12,12,11.0,16,10,16,,5,,14,2,9.0,14,9.0,14.0,0.0,,,15,13,13,13,,0.0,11,0.0,16.0,13,0,14,,,,,63,10
15.0,16.0,9,15.0,10,3,10,5,9,16,1,3.0,11,10,11,9,5,2.0,,0,9,16,0,0.0,,11.0,12.0,10,8,14,13,9,6.0,,10,11,,,10,12,3,14,0.0,2,7,10,6,15,8,0,15,16.0,3,0.0,13,3,,16,15,16,,14,11,15,,0,,14,12,14.0,13,,4.0,12.0,,0.0,13,8,12,11,16.0,0.0,9,12.0,0.0,11,12,13,,16.0,,,64,10
27.0,15.0,13,,14,11,12,14,16,6,15,,14,13,0,7,13,,8.0,9,10,11,27,,7.0,26.0,,15,16,9,12,13,,,15,14,,,6,0,11,0,17.0,14,14,10,10,9,14,16,6,18.0,15,0.0,10,11,13.0,0,0,7,5.0,10,2,11,12.0,6,16.0,1,13,,0,26.0,27.0,,0.0,12.0,13,8,12,11,0.0,10.0,12,0.0,4.0,17,16,12,,,14.0,,65,10
,,12,13.0,13,0,3,12,13,8,13,11.0,13,7,12,11,11,,,1,12,14,13,14.0,0.0,0.0,0.0,12,13,14,14,9,15.0,,13,12,,0.0,13,13,9,9,13.0,11,10,3,0,13,12,0,11,19.0,14,18.0,14,13,17.0,14,14,13,,12,12,14,,8,0.0,12,10,13.0,14,,14.0,0.0,,6.0,0,13,13,11,,14.0,11,14.0,2.0,6,9,1,,,8.0,,66,10
0.0,,13,0.0,14,11,12,12,13,5,7,1.0,13,1,0,11,1,,,12,12,14,6,15.0,0.0,14.0,8.0,13,14,10,13,13,15.0,13.0,14,14,,0.0,13,13,12,3,14.0,11,12,9,11,14,11,14,13,,15,,1,13,,0,12,14,,14,4,13,,5,13.0,6,13,15.0,14,13.0,0.0,13.0,,10.0,13,13,0,0,,3.0,8,14.0,13.0,15,15,12,15.0,0.0,,5.0,67,10
18.0,,14,,14,0,10,5,1,16,14,19.0,15,1,15,14,12,,0.0,11,7,16,15,20.0,18.0,20.0,21.0,13,14,16,13,18,,,15,12,,,12,15,14,15,14.0,13,13,15,11,16,15,15,16,13.0,3,,14,16,,14,15,17,,17,14,16,6.0,11,0.0,13,1,21.0,13,0.0,19.0,0.0,14.0,12.0,12,14,7,12,,6.0,0,21.0,17.0,3,0,0,0.0,,0.0,,68,10
,,11,,5,15,5,14,0,16,0,14.0,14,0,12,15,9,,5.0,10,1,17,6,18.0,18.0,0.0,0.0,11,12,14,17,0,,7.0,13,12,,,11,14,10,16,16.0,10,6,16,16,17,11,12,17,,0,,16,4,17.0,17,0,18,5.0,17,15,14,,13,,16,14,,12,16.0,15.0,19.0,0.0,18.0,17,16,16,15,15.0,17.0,0,17.0,18.0,13,17,16,,,19.0,18.0,69,10
,,0,12.0,12,11,11,13,4,14,12,13.0,12,9,13,12,10,9.0,,7,10,6,11,,15.0,14.0,16.0,0,12,7,12,9,16.0,,10,6,9.0,11.0,0,0,10,13,13.0,0,11,12,13,12,12,12,6,15.0,12,14.0,3,0,,15,14,14,,13,12,13,,8,0.0,12,0,13.0,13,,14.0,,,14.0,13,12,13,9,,0.0,11,15.0,11.0,8,13,1,,0.0,2.0,,70,10
15.0,9.0,15,,6,15,14,16,16,13,15,18.0,15,14,16,12,12,0.0,,0,13,16,18,,7.0,18.0,19.0,15,6,14,16,17,19.0,,0,11,0.0,,14,13,10,14,6.0,6,15,16,0,15,16,16,2,4.0,15,,15,17,,15,15,15,11.0,14,2,0,,7,0.0,13,15,19.0,17,,0.0,,,18.0,0,16,16,14,,17.0,13,10.0,12.0,7,16,14,15.0,,0.0,17.0,71,10
5.0,,11,,12,8,10,11,13,10,12,12.0,11,11,0,4,0,,,9,7,11,0,0.0,5.0,12.0,10.0,12,13,9,12,5,12.0,,12,12,,1.0,11,8,10,3,13.0,9,11,10,12,11,10,13,0,21.0,14,20.0,9,11,,10,0,4,27.0,11,7,11,,6,,8,0,13.0,12,,2.0,13.0,,,12,11,7,9,21.0,12.0,9,0.0,0.0,14,0,4,,,22.0,22.0,72,10
,9.0,16,23.0,0,11,15,9,16,3,16,18.0,16,15,0,7,14,18.0,,4,15,0,18,24.0,14.0,0.0,20.0,6,13,0,5,17,,22.0,16,15,,24.0,16,11,15,8,18.0,14,15,12,12,0,16,17,4,,17,,10,17,,13,12,0,22.0,13,8,12,14.0,6,0.0,7,0,,15,,13.0,,24.0,19.0,5,13,13,11,0.0,14.0,14,19.0,13.0,18,17,6,,18.0,10.0,,73,10
4.0,,6,,7,5,0,0,0,10,7,9.0,0,6,8,7,6,,,4,5,10,7,10.0,11.0,10.0,0.0,3,3,8,9,6,11.0,,8,6,,28.0,0,8,2,9,3.0,3,6,7,9,10,1,8,9,24.0,8,23.0,0,8,6.0,10,0,10,3.0,8,7,10,,4,,9,8,11.0,0,,9.0,2.0,27.0,0.0,10,3,9,8,,10.0,5,10.0,11.0,7,4,9,,,,,74,10
17.0,14.0,0,,13,4,12,0,13,13,12,12.0,12,11,13,11,13,13.0,,11,10,13,14,16.0,8.0,15.0,15.0,11,0,13,13,13,0.0,15.0,13,0,,,11,12,10,7,14.0,12,12,12,13,12,11,13,12,,14,,1,14,0.0,13,4,12,,4,4,0,,7,,11,13,16.0,6,,14.0,5.0,,21.0,10,1,12,8,17.0,14.0,0,3.0,11.0,0,10,12,,,21.0,0.0,75,10
,,12,,13,10,0,14,11,13,12,17.0,13,11,13,12,12,5.0,0.0,10,9,15,16,14.0,16.0,17.0,18.0,13,4,14,11,15,0.0,,13,12,,17.0,0,13,5,9,14.0,13,12,13,10,14,14,0,14,,14,18.0,14,13,,15,14,15,,11,12,15,0.0,7,0.0,13,1,18.0,5,,16.0,12.0,,0.0,6,12,0,8,,10.0,11,17.0,15.0,14,0,11,,,10.0,,76,10
8.0,6.0,10,,14,12,13,14,14,13,13,15.0,0,13,14,12,0,6.0,,10,10,13,2,16.0,14.0,16.0,3.0,13,11,13,0,14,17.0,,4,1,12.0,,0,5,13,8,14.0,12,13,12,14,8,2,0,11,19.0,14,,12,0,,14,14,13,0.0,12,11,13,,5,,0,3,17.0,14,,15.0,11.0,16.0,0.0,14,13,14,6,,14.0,12,16.0,15.0,0,15,13,,,,,77,10
,,20,,0,18,2,0,20,0,21,6.0,20,10,21,0,9,21.0,,9,19,0,19,,16.0,22.0,24.0,20,18,20,21,21,9.0,,20,7,,,19,0,19,14,0.0,19,19,20,21,13,20,21,0,0.0,20,10.0,13,22,,16,15,7,4.0,0,15,21,24.0,4,12.0,14,21,23.0,22,,10.0,,,23.0,22,20,20,20,9.0,14.0,18,23.0,17.0,21,6,21,21.0,23.0,17.0,,78,10
16.0,13.0,12,23.0,0,10,12,4,13,5,13,3.0,13,8,11,9,12,12.0,,10,11,12,0,16.0,13.0,13.0,15.0,12,13,12,10,13,15.0,,2,12,,15.0,12,11,12,10,3.0,13,1,0,12,2,12,0,11,,13,,1,0,,5,2,6,23.0,12,8,13,,0,,7,12,3.0,13,0.0,0.0,17.0,,14.0,13,11,0,3,,13.0,11,14.0,13.0,0,13,13,,,,,79,10
,21.0,19,8.0,21,18,19,19,18,22,21,22.0,21,0,21,19,20,12.0,,18,6,19,21,14.0,22.0,0.0,22.0,21,21,20,0,20,0.0,,0,20,,,20,10,19,18,20.0,21,20,19,20,20,10,21,20,,22,,19,0,,17,0,21,,5,9,20,,13,,13,17,,18,15.0,1.0,17.0,0.0,20.0,12,20,0,16,15.0,19.0,20,6.0,22.0,13,19,0,,,21.0,14.0,80,10
5.0,,6,,3,6,2,0,0,10,8,10.0,8,7,0,6,6,,5.0,5,4,0,9,0.0,11.0,10.0,9.0,7,4,8,2,9,5.0,10.0,7,8,16.0,13.0,7,7,0,0,4.0,7,6,7,9,5,7,2,8,9.0,8,,2,8,,10,8,9,,8,6,8,,6,,3,7,3.0,4,0.0,9.0,2.0,,,7,7,5,7,,0.0,6,10.0,10.0,0,8,7,,13.0,,,81,10
,,11,23.0,11,12,12,13,13,12,12,13.0,12,3,11,3,11,24.0,0.0,3,9,8,14,0.0,11.0,15.0,15.0,8,0,12,13,14,,,11,10,9.0,17.0,0,5,11,8,6.0,10,3,12,12,0,12,12,10,,7,,9,0,24.0,6,4,9,17.0,10,7,0,,6,,4,12,,14,,14.0,2.0,0.0,25.0,14,12,13,11,,13.0,8,0.0,6.0,0,12,13,,17.0,,,82,10
19.0,0.0,16,,2,7,0,15,17,16,17,8.0,0,16,16,11,15,,12.0,11,13,8,20,,15.0,20.0,,17,18,13,14,18,19.0,,17,16,13.0,,16,11,14,10,19.0,17,15,14,13,12,11,18,0,19.0,19,,5,19,7.0,14,11,13,13.0,0,12,12,,1,0.0,0,15,21.0,15,,7.0,,,11.0,9,15,0,0,4.0,16.0,14,21.0,15.0,19,16,0,16.0,,6.0,,83,10
14.0,0.0,8,,10,10,9,12,0,13,6,13.0,11,9,3,8,10,,,8,2,0,5,12.0,13.0,14.0,11.0,9,8,6,13,12,5.0,,5,10,,0.0,0,7,0,12,10.0,9,0,11,13,13,7,9,12,,6,,13,0,,12,13,8,0.0,2,9,13,,9,,12,11,15.0,6,,8.0,13.0,,7.0,13,12,13,11,,14.0,2,13.0,13.0,10,0,12,,4.0,14.0,12.0,84,10
15.0,14.0,11,,3,0,7,7,12,1,0,12.0,12,11,12,11,10,7.0,,10,11,15,11,8.0,15.0,12.0,10.0,12,12,0,10,6,14.0,,3,12,,14.0,12,12,11,13,8.0,11,2,12,1,14,5,3,14,15.0,5,10.0,13,0,,14,13,14,,13,11,14,,9,,12,11,9.0,0,0.0,0.0,14.0,0.0,11.0,11,12,8,10,,0.0,10,13.0,9.0,13,13,11,,0.0,9.0,,85,10
0.0,,10,0.0,2,8,1,10,0,7,11,7.0,2,10,8,0,8,11.0,,0,9,4,5,,15.0,0.0,9.0,10,12,12,9,9,0.0,,10,0,,,11,12,7,13,14.0,4,9,10,13,13,10,11,4,14.0,12,7.0,11,0,,15,14,14,,9,12,13,16.0,8,16.0,13,11,11.0,13,,10.0,,14.0,15.0,12,6,12,11,13.0,0.0,9,11.0,15.0,13,14,12,,,16.0,,86,10
0.0,,11,,4,10,10,10,9,12,12,11.0,11,9,12,9,0,,,9,10,12,11,13.0,12.0,12.0,12.0,10,11,0,11,10,0.0,22.0,11,5,,0.0,7,10,10,4,6.0,11,9,11,1,11,11,12,10,,12,30.0,0,0,,5,0,8,19.0,11,6,10,,2,,5,10,2.0,0,,8.0,14.0,,15.0,11,8,5,6,,1.0,10,12.0,13.0,12,6,11,,12.0,,0.0,87,10
,,10,,11,7,10,1,7,15,11,14.0,0,10,11,8,10,,,3,10,14,13,16.0,16.0,14.0,15.0,10,11,14,13,0,12.0,9.0,11,9,,17.0,1,7,9,12,0.0,0,0,11,14,13,10,12,13,,2,,13,13,9.0,0,15,14,,9,5,13,0.0,8,,12,0,7.0,10,17.0,14.0,9.0,,,1,12,12,11,18.0,13.0,9,5.0,16.0,0,6,11,18.0,5.0,,0.0,88,10
19.0,,15,19.0,16,6,0,13,16,17,16,12.0,15,14,17,3,14,0.0,,3,15,8,4,18.0,17.0,0.0,9.0,16,17,5,2,14,16.0,,16,16,18.0,0.0,16,0,5,11,17.0,15,9,14,15,14,8,17,15,,17,,10,14,,5,14,16,,15,0,15,,4,0.0,12,1,0.0,14,7.0,11.0,19.0,15.0,16.0,0,14,13,14,,13.0,5,15.0,17.0,0,17,13,,15.0,,,89,10
11.0,,11,,9,0,2,5,12,12,12,5.0,11,4,5,7,10,,,8,10,12,13,7.0,12.0,0.0,14.0,5,13,12,12,2,,,12,11,11.0,,9,10,11,1,13.0,11,9,12,0,10,11,13,11,14.0,0,12.0,11,12,8.0,12,11,9,0.0,8,9,0,0.0,7,,10,10,14.0,12,0.0,13.0,14.0,,8.0,1,12,11,10,6.0,11.0,10,14.0,0.0,13,6,9,,,0.0,,90,10
11.0,,11,19.0,11,13,12,0,2,16,12,12.0,13,1,2,11,1,,,10,9,0,10,17.0,16.0,0.0,0.0,12,13,16,15,7,10.0,,14,13,13.0,20.0,0,15,10,15,15.0,11,0,0,16,15,8,0,6,,14,20.0,14,9,8.0,17,14,0,,14,13,16,,13,,15,14,13.0,16,0.0,11.0,7.0,,17.0,15,14,15,14,,16.0,12,9.0,14.0,14,16,14,,,8.0,,91,10
,,14,,15,15,0,8,16,21,16,18.0,16,7,18,16,15,23.0,28.0,13,15,19,17,29.0,22.0,18.0,19.0,16,15,18,16,17,12.0,,11,0,,,0,16,14,12,17.0,15,15,15,18,18,15,13,17,5.0,16,0.0,6,16,,21,20,20,,18,7,18,0.0,10,,17,13,0.0,17,0.0,14.0,,27.0,19.0,9,0,16,14,,17.0,14,18.0,21.0,2,0,17,,,0.0,,92,10
,0.0,2,,10,7,0,10,11,11,10,12.0,4,9,11,7,9,,14.0,6,8,5,12,4.0,11.0,12.0,0.0,0,11,9,0,11,,,10,10,,3.0,6,8,8,0,3.0,8,10,7,1,8,9,12,9,,11,20.0,9,2,,0,10,9,7.0,10,7,9,14.0,6,19.0,0,10,,11,,11.0,13.0,,12.0,2,5,9,8,1.0,10.0,8,0.0,12.0,12,10,5,,,0.0,,93,10
14.0,,11,,13,0,6,19,14,20,12,25.0,13,0,14,1,12,0.0,11.0,4,3,0,25,0.0,20.0,24.0,26.0,13,0,17,16,21,,25.0,15,14,,,13,14,12,16,0.0,12,13,0,18,17,10,15,15,17.0,11,0.0,17,20,25.0,19,18,10,,16,2,16,,12,,16,13,26.0,15,0.0,25.0,26.0,,16.0,16,14,15,14,,9.0,2,26.0,19.0,15,16,15,,,11.0,,94,10
,0.0,13,,13,9,10,5,14,0,9,17.0,13,12,13,0,0,15.0,,10,9,16,17,19.0,17.0,18.0,20.0,13,0,15,14,16,20.0,,14,6,,12.0,12,11,12,13,15.0,13,3,14,9,14,15,15,15,15.0,14,,14,17,,16,2,16,,16,11,15,,0,18.0,12,12,16.0,0,,18.0,16.0,,19.0,13,13,0,12,,0.0,11,19.0,17.0,15,10,0,19.0,,18.0,,95,10
7.0,,3,11.0,15,1,13,14,16,15,15,15.0,12,14,16,1,0,0.0,14.0,7,13,14,0,,9.0,16.0,,15,16,14,14,15,0.0,,5,14,8.0,,13,6,0,11,15.0,12,14,13,14,13,14,0,7,,16,15.0,12,15,,15,10,0,,13,11,0,16.0,7,,12,15,16.0,15,,8.0,,13.0,17.0,15,0,6,13,14.0,16.0,13,17.0,13.0,17,16,16,0.0,,,,96,10
,,10,13.0,9,7,4,12,7,13,7,3.0,6,11,14,9,11,9.0,,5,4,12,14,17.0,13.0,0.0,16.0,11,12,12,12,13,16.0,,0,10,18.0,18.0,11,11,10,10,12.0,11,10,0,13,12,11,11,11,,12,,0,13,,0,13,8,12.0,6,9,13,,0,,11,0,12.0,11,,14.0,15.0,16.0,17.0,12,5,0,3,16.0,13.0,10,15.0,14.0,8,0,13,0.0,,18.0,,97,10
13.0,16.0,11,,0,11,1,14,12,15,13,0.0,12,10,0,11,8,,,10,10,15,14,15.0,16.0,16.0,10.0,7,9,15,13,14,,11.0,12,11,0.0,0.0,12,14,12,15,14.0,11,6,11,15,0,13,9,13,,13,,14,15,3.0,16,14,15,,7,12,15,,9,4.0,14,8,,0,,0.0,14.0,,10.0,14,1,13,12,,13.0,11,16.0,0.0,14,15,11,0.0,,9.0,,98,10
,10.0,13,,5,13,10,0,14,15,14,15.0,13,11,6,10,4,14.0,,11,10,13,15,19.0,15.0,0.0,11.0,12,0,13,14,12,,9.0,0,2,,20.0,13,12,13,11,0.0,12,11,13,4,4,14,14,12,16.0,13,0.0,0,4,0.0,16,9,14,,0,2,12,,2,12.0,2,14,,15,,15.0,18.0,,12.0,14,14,7,0,,13.0,12,16.0,14.0,15,16,13,,14.0,,,99,10
18.0,,9,,4,8,8,11,10,12,10,11.0,8,4,9,7,3,,,6,7,11,0,12.0,13.0,12.0,0.0,7,9,0,1,11,6.0,14.0,10,0,,,8,9,5,9,10.0,0,0,9,11,9,9,10,6,10.0,9,,10,11,0.0,0,12,7,,10,0,10,,7,,2,9,13.0,11,,10.0,5.0,12.0,13.0,0,9,10,8,18.0,10.0,3,12.0,13.0,1,11,8,,,4.0,,100,10
1.0,,14,19.0,17,17,0,15,18,18,18,17.0,18,17,19,15,17,,14.0,15,16,0,16,19.0,18.0,4.0,19.0,17,18,17,19,0,0.0,,11,17,,16.0,15,16,16,11,18.0,10,16,16,17,5,7,17,0,0.0,8,0.0,0,15,19.0,18,17,14,17.0,6,15,5,,3,16.0,16,18,1.0,17,,9.0,,,,19,16,18,17,13.0,,0,17.0,13.0,6,3,18,14.0,0.0,,,101,10
,,5,14.0,11,12,12,11,13,6,12,0.0,12,11,13,0,9,,,10,9,0,13,17.0,12.0,10.0,16.0,11,12,9,14,13,16.0,10.0,10,11,,9.0,11,11,8,0,5.0,11,10,10,12,7,0,3,10,5.0,0,7.0,0,13,16.0,11,12,0,,1,10,10,0.0,7,,9,13,9.0,14,,14.0,,,,12,11,13,8,14.0,15.0,10,15.0,13.0,6,0,14,,14.0,,,102,10
,,14,0.0,16,16,15,2,17,18,15,17.0,16,15,17,14,12,,,10,13,17,9,21.0,18.0,0.0,18.0,16,16,17,17,13,18.0,19.0,0,0,,22.0,7,17,11,16,17.0,0,2,14,16,17,12,12,17,17.0,16,,16,13,,12,11,0,,17,15,18,22.0,11,0.0,16,16,5.0,17,,5.0,22.0,,17.0,10,15,16,5,0.0,18.0,14,0.0,18.0,17,11,8,0.0,,19.0,,103,10
,,2,,7,6,3,8,10,12,9,14.0,9,6,3,8,8,17.0,,4,0,0,13,0.0,12.0,13.0,14.0,0,10,10,11,11,,,8,8,0.0,,7,0,4,9,11.0,4,7,7,10,10,8,9,9,0.0,9,,6,5,,12,11,11,19.0,10,8,9,,7,,10,0,,12,20.0,12.0,14.0,,18.0,0,0,1,5,9.0,12.0,5,9.0,7.0,10,11,10,7.0,,17.0,20.0,104,10
,,8,24.0,0,0,8,2,9,10,7,10.0,9,0,2,8,8,10.0,,8,7,12,2,14.0,8.0,11.0,3.0,0,8,12,12,9,6.0,0.0,9,8,,,9,11,8,11,6.0,2,7,4,12,10,3,0,11,13.0,6,0.0,1,0,,12,12,11,0.0,7,8,12,24.0,7,,11,10,12.0,11,,9.0,15.0,,9.0,12,9,12,10,,12.0,7,4.0,0.0,1,10,11,7.0,,,,105,10
0.0,0.0,15,,15,8,10,18,17,20,16,0.0,15,14,15,3,14,,,11,13,18,20,21.0,21.0,21.0,22.0,16,12,0,14,19,23.0,,16,7,,,15,15,14,16,18.0,15,13,15,18,17,16,10,16,18.0,16,17.0,11,19,0.0,20,19,19,23.0,17,0,17,12.0,9,,14,0,22.0,0,,21.0,22.0,,16.0,13,0,14,2,,13.0,1,22.0,20.0,17,18,8,,,,0.0,106,10
4.0,0.0,15,0.0,0,13,16,12,18,20,16,18.0,16,15,18,11,15,,,14,14,13,17,0.0,21.0,19.0,0.0,14,17,19,19,16,0.0,,14,0,17.0,15.0,10,17,4,17,18.0,15,12,14,18,0,15,18,17,,19,,12,17,21.0,20,19,0,26.0,17,16,18,19.0,13,,18,17,19.0,19,,17.0,20.0,,,0,16,18,17,,16.0,15,14.0,20.0,19,17,18,,,,,107,10
4.0,,0,18.0,6,7,6,7,8,3,4,1.0,0,0,8,6,0,,,4,3,10,0,1.0,8.0,9.0,10.0,5,3,9,10,7,5.0,,5,2,0.0,2.0,5,8,6,9,7.0,4,2,8,0,8,6,0,9,10.0,0,2.0,6,7,,10,10,0,,4,7,9,,6,,9,9,9.0,11,,8.0,9.0,12.0,19.0,10,6,10,8,,11.0,5,10.0,10.0,7,6,9,,,,,108,10
,13.0,10,0.0,13,11,12,12,13,5,9,15.0,12,12,12,7,11,,2.0,0,4,1,15,0.0,7.0,15.0,16.0,12,13,10,12,13,11.0,6.0,11,12,16.0,10.0,11,0,11,8,13.0,0,11,11,9,10,8,14,9,4.0,14,14.0,4,14,0.0,10,9,0,,11,7,1,,6,,9,10,16.0,0,,14.0,16.0,,,12,11,12,0,,9.0,11,0.0,12.0,14,10,10,,,,,109,10
17.0,,8,,9,7,0,7,3,8,7,10.0,8,3,9,6,7,13.0,,0,7,10,0,10.0,3.0,11.0,11.0,8,9,5,9,7,,0.0,9,8,,7.0,8,7,8,7,4.0,9,8,9,5,9,5,9,5,,0,,8,10,,9,0,9,,8,3,8,3.0,6,,0,8,,10,,9.0,2.0,0.0,11.0,3,9,9,6,,10.0,8,12.0,5.0,0,9,1,,13.0,0.0,7.0,110,10
,,8,,9,8,8,8,9,10,6,11.0,9,6,4,0,6,8.0,,8,0,10,9,,11.0,10.0,5.0,4,10,6,9,3,11.0,,10,9,10.0,11.0,8,9,7,7,11.0,8,0,5,9,9,0,10,9,10.0,0,,5,0,,11,10,0,10.0,10,5,10,,7,8.0,0,9,12.0,0,12.0,2.0,,9.0,7.0,9,9,2,8,,10.0,7,0.0,11.0,11,12,7,12.0,,,,111,10
,,7,,5,5,6,2,4,13,7,11.0,0,7,8,0,0,13.0,,4,4,12,10,7.0,9.0,11.0,12.0,7,4,12,3,9,7.0,3.0,8,6,,,0,11,6,11,6.0,7,5,8,12,0,8,0,11,13.0,8,,10,9,9.0,13,12,12,,10,9,12,0.0,1,,10,6,4.0,9,4.0,3.0,11.0,0.0,10.0,0,7,8,8,,4.0,3,11.0,13.0,9,10,0,13.0,,,,112,10
,18.0,7,,2,7,8,10,12,13,11,14.0,9,4,9,8,7,18.0,7.0,1,3,11,14,14.0,14.0,15.0,1.0,5,13,12,9,13,,,12,0,,7.0,7,9,8,4,13.0,0,6,0,12,11,9,13,10,,2,,3,13,0.0,14,0,12,18.0,12,0,12,0.0,5,18.0,9,1,,8,,14.0,15.0,,,10,7,7,2,11.0,6.0,0,4.0,13.0,12,13,0,7.0,,,0.0,113,10
8.0,,11,,13,7,5,0,0,9,13,13.0,0,12,12,10,0,,,4,5,14,13,,15.0,0.0,15.0,12,13,13,9,11,14.0,7.0,13,12,,,12,12,10,12,14.0,11,11,9,13,0,10,14,6,,14,,10,0,11.0,15,14,14,,13,11,13,15.0,6,13.0,11,5,1.0,6,0.0,12.0,,15.0,1.0,1,9,0,8,,8.0,11,14.0,14.0,12,8,0,6.0,13.0,,,114,10
8.0,,8,13.0,9,3,7,10,9,11,3,10.0,9,8,10,7,9,,,6,2,5,0,15.0,11.0,4.0,0.0,9,5,10,10,2,12.0,,9,4,12.0,14.0,8,9,8,8,11.0,8,0,9,10,10,9,2,9,,10,,2,10,,12,0,0,12.0,10,8,11,,7,,0,9,12.0,0,,11.0,,,,11,0,9,0,,11.0,7,11.0,9.0,10,11,10,0.0,11.0,5.0,11.0,115,10
0.0,9.0,10,,10,2,8,0,11,9,10,10.0,10,9,3,0,8,,0.0,6,2,12,9,13.0,6.0,10.0,12.0,11,12,12,11,9,5.0,0.0,11,11,,0.0,11,11,2,5,13.0,10,7,11,6,11,8,12,0,,12,,11,6,10.0,13,11,12,,10,10,11,6.0,7,,10,9,0.0,11,6.0,7.0,,,9.0,5,10,0,10,,9.0,1,11.0,12.0,13,12,6,0.0,11.0,,,116,10
,0.0,7,,3,0,7,11,8,9,8,7.0,8,5,9,8,2,,,5,3,11,12,14.0,2.0,13.0,14.0,3,7,9,4,12,14.0,,7,5,,12.0,6,9,7,9,9.0,0,0,8,11,10,9,4,9,0.0,4,,10,12,,1,10,0,0.0,6,7,10,,1,,8,0,11.0,6,5.0,13.0,0.0,,0.0,9,7,3,6,,7.0,6,10.0,8.0,5,10,8,,,13.0,7.0,117,10
,,9,,7,8,7,5,10,11,10,13.0,4,0,10,6,0,,19.0,0,0,9,12,3.0,2.0,12.0,13.0,9,11,11,10,5,,6.0,10,2,,,8,0,7,8,11.0,8,8,2,11,2,9,11,7,,10,,9,11,15.0,10,10,6,1.0,0,9,10,0.0,0,5.0,9,8,,10,11.0,6.0,13.0,15.0,16.0,0,8,10,9,,5.0,8,8.0,11.0,11,0,9,11.0,,,,118,10
,16.0,9,5.0,12,10,12,0,13,0,10,15.0,12,3,10,9,11,,,10,0,0,15,0.0,6.0,16.0,16.0,7,14,12,13,13,10.0,0.0,13,12,,3.0,11,12,11,0,14.0,11,9,12,13,0,0,14,12,15.0,8,14.0,12,12,8.0,12,7,2,,10,10,3,,6,15.0,11,0,,14,,14.0,16.0,,,9,12,13,13,11.0,14.0,11,16.0,12.0,14,13,12,5.0,,,,119,10
,,13,0.0,13,0,7,16,14,14,15,17.0,0,12,16,15,0,,,5,12,13,16,6.0,17.0,16.0,18.0,13,7,18,17,0,8.0,,12,2,,8.0,13,19,4,18,14.0,6,14,15,19,19,14,14,18,,14,16.0,18,17,,19,18,18,0.0,17,16,19,,12,,18,15,0.0,11,,17.0,12.0,0.0,9.0,18,16,17,14,0.0,17.0,11,18.0,16.0,0,14,16,,,3.0,,120,10
,13.0,5,,10,9,10,12,11,12,4,16.0,10,8,11,0,9,,0.0,4,0,3,16,0.0,6.0,,14.0,9,10,11,3,15,8.0,,9,10,,0.0,0,10,6,9,11.0,7,2,4,12,10,0,12,0,13.0,11,8.0,11,15,,12,11,10,11.0,2,9,11,,5,4.0,1,10,,8,,15.0,,14.0,,8,0,9,8,,11.0,4,16.0,8.0,12,11,10,3.0,0.0,,2.0,121,10
,3.0,10,0.0,0,4,10,12,11,6,10,11.0,0,9,11,8,9,,,7,8,14,0,15.0,14.0,14.0,11.0,0,11,0,3,13,,,5,8,0.0,16.0,10,6,7,12,12.0,10,10,10,13,13,4,0,13,14.0,4,8.0,12,13,,1,11,13,10.0,13,9,13,,0,12.0,6,10,,11,,14.0,12.0,,,11,10,8,7,,0.0,9,15.0,13.0,12,12,9,,,9.0,8.0,122,10
,,5,,0,8,9,2,11,4,10,13.0,9,9,6,7,7,,,7,8,6,11,10.0,12.0,13.0,14.0,6,11,0,10,0,5.0,10.0,2,9,,13.0,9,9,8,5,12.0,8,8,9,11,10,9,10,10,13.0,10,0.0,5,12,12.0,11,4,11,10.0,11,0,11,,5,,10,9,14.0,0,0.0,12.0,13.0,,,10,0,9,0,,3.0,1,13.0,12.0,12,11,10,0.0,,,,123,10
0.0,17.0,7,,6,11,10,6,11,13,9,9.0,9,9,13,9,9,,9.0,7,7,5,2,14.0,0.0,13.0,15.0,0,10,13,14,10,15.0,15.0,10,0,,9.0,0,11,9,10,11.0,8,8,0,12,0,8,0,3,,0,,4,11,,13,12,8,,8,10,12,15.0,9,,11,12,14.0,14,13.0,5.0,15.0,,,13,10,13,11,,15.0,4,15.0,12.0,10,7,14,0.0,,,,124,10
