0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param,EPH,corr
0.0,,1,,1,2,2,0,0,2.0,2.0,2.0,2,2,,2,1,2.0,2.0,1,1,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2,1.0,2.0,2.0,2.0,0,2,0.0,,2,2,2,2,2.0,1,2,0,2.0,1.0,1,2.0,0,0.0,2.0,0.0,1,1.0,,,2.0,2.0,,2.0,2,2.0,2.0,1,2.0,2.0,2,2.0,2.0,0.0,2.0,,,2.0,2,2,2.0,1,,2.0,2,1.0,,2.0,2.0,2,2.0,,2.0,,31,3,1.2293577981651376,-0.11609067728639462
2.0,,0,2.0,1,1,1,2,1,2.0,1.0,2.0,1,0,2.0,2,1,2.0,2.0,1,1,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1,2.0,1.0,1.0,2.0,1,1,0.0,1.0,1,2,0,2,2.0,1,1,1,2.0,2.0,0,2.0,2,2.0,1.0,2.0,2,1.0,2.0,2.0,2.0,2.0,,2.0,1,2.0,2.0,1,,2.0,1,2.0,0.0,2.0,0.0,2.0,,2.0,2,1,1.0,0,2.0,2.0,1,2.0,2.0,1.0,1.0,2,2.0,0.0,2.0,1.0,32,3,1.146919431279621,-0.39709223218088313
2.0,,0,2.0,0,1,0,1,1,2.0,1.0,2.0,1,1,2.0,2,2,2.0,2.0,1,1,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2,2.0,1.0,2.0,2.0,1,1,2.0,2.0,2,2,1,1,2.0,1,1,1,1.0,0.0,1,2.0,2,2.0,2.0,2.0,2,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,2.0,0,1,2.0,0,2.0,2.0,1,0.0,2.0,2.0,2.0,1,2.0,2.0,2.0,0.0,33,3,1.1352549889135255,-0.5554240374798717
2.0,2.0,1,2.0,0,1,1,1,1,1.0,0.0,2.0,1,1,2.0,0,1,2.0,2.0,1,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1.0,2.0,1,1,2.0,2.0,1,1,0,1,2.0,1,1,0,2.0,1.0,1,0.0,1,2.0,2.0,2.0,2,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1,1.0,2.0,0,2.0,1.0,2,2.0,2.0,,2.0,2.0,,2.0,1,1,2.0,1,2.0,2.0,1,2.0,1.0,2.0,2.0,2,0.0,2.0,2.0,0.0,34,3,1.1088888888888888,-0.5305225403295639
2.0,,2,,2,1,2,1,2,2.0,1.0,1.0,2,1,2.0,1,1,1.0,2.0,1,2,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2,1.0,1.0,2.0,,1,0,2.0,,2,2,2,1,2.0,2,2,2,2.0,2.0,2,0.0,2,,2.0,,0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,2.0,2.0,0,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0,2,1.0,1,2.0,1.0,1,2.0,0.0,2.0,2.0,1,2.0,,0.0,2.0,35,3,1.1832229580573952,-0.32784727003970654
2.0,,0,0.0,2,2,2,2,2,2.0,2.0,2.0,0,1,2.0,1,1,,2.0,1,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2.0,1.0,1.0,2.0,1,0,1.0,1.0,1,2,1,1,2.0,1,1,1,2.0,1.0,0,2.0,0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,0.0,,2.0,1,2.0,2.0,1,2.0,1.0,2,0.0,2.0,,2.0,2.0,,,2,2,2.0,2,0.0,2.0,1,2.0,2.0,2.0,2.0,2,2.0,0.0,2.0,2.0,36,3,1.1561085972850678,-0.3189204417940993
2.0,,2,,1,0,1,2,1,2.0,2.0,1.0,1,2,2.0,1,1,2.0,2.0,1,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,2.0,2,2,2.0,,2,2,0,1,2.0,1,1,2,2.0,2.0,1,2.0,2,2.0,2.0,2.0,2,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2.0,2.0,1,,2.0,2,2.0,1.0,2.0,0.0,,,2.0,1,1,1.0,2,2.0,0.0,0,2.0,2.0,2.0,2.0,1,0.0,,2.0,,37,3,1.1648106904231625,-0.2507110701998376
2.0,2.0,2,,2,2,1,1,2,1.0,2.0,2.0,2,1,0.0,1,0,2.0,2.0,1,1,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,2,2,,2.0,2,1,0,1,2.0,2,1,1,2.0,1.0,2,2.0,0,,2.0,,2,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1,2.0,0.0,1,0.0,1.0,2,2.0,2.0,,2.0,,,2.0,2,2,2.0,2,0.0,2.0,2,2.0,1.0,,,1,2.0,,2.0,,38,3,1.1776765375854215,-0.2564466158029888
2.0,2.0,2,,2,2,2,2,1,2.0,2.0,2.0,2,2,2.0,1,1,2.0,2.0,1,2,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0,2.0,1.0,0.0,,1,2,,,2,0,1,1,0.0,2,1,2,2.0,1.0,1,2.0,0,2.0,,,1,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1,1.0,,1,2.0,1.0,0,2.0,2.0,2.0,2.0,1.0,,,1,2,2.0,1,2.0,2.0,2,2.0,1.0,2.0,2.0,2,2.0,,2.0,2.0,39,3,1.1925601750547046,-0.3188855236851121
,2.0,2,,2,2,2,1,2,2.0,2.0,2.0,2,1,2.0,1,2,0.0,2.0,1,1,2.0,2.0,,2.0,2.0,,2.0,2.0,1,1.0,2.0,0.0,2.0,2,1,2.0,,0,1,1,1,2.0,2,1,2,2.0,1.0,2,2.0,1,2.0,2.0,,0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1,1.0,0.0,1,2.0,0.0,2,2.0,1.0,2.0,2.0,,,2.0,1,0,1.0,0,2.0,1.0,2,2.0,2.0,2.0,2.0,2,0.0,,2.0,1.0,40,3,1.1700680272108843,-0.2777458512181206
2.0,,1,,1,1,0,1,1,2.0,1.0,2.0,2,1,1.0,2,2,2.0,2.0,1,1,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2,1.0,2.0,2.0,2.0,2,1,2.0,2.0,2,2,1,1,2.0,1,1,2,2.0,2.0,1,2.0,2,2.0,2.0,2.0,0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,2.0,2.0,1,,1.0,0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,2,1.0,1,2.0,2.0,0,2.0,0.0,2.0,1.0,2,2.0,,2.0,0.0,41,3,1.1473684210526316,-0.5033513068588653
0.0,2.0,1,,1,2,1,1,1,2.0,0.0,1.0,2,1,2.0,1,1,,2.0,1,1,2.0,0.0,2.0,,1.0,0.0,2.0,2.0,1,2.0,1.0,1.0,2.0,2,2,2.0,2.0,1,0,0,2,2.0,1,0,2,1.0,2.0,1,1.0,2,2.0,2.0,2.0,1,0.0,2.0,2.0,2.0,2.0,,2.0,2,2.0,2.0,2,,0.0,2,1.0,,,0.0,2.0,,,2,2,2.0,2,,,1,1.0,2.0,2.0,2.0,2,2.0,,,2.0,42,3,1.167420814479638,-0.29609326809464287
