,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,betha,seed,EPH,corr
51,51,51,1,2.0,2,2.0,1,2,2,1,1,1,1,1,2,1,2,1,0,1,2,1,1,0,1,1.0,1,1,2,1,0,1,2,1,1,2.0,1,1,2.0,0,1,2,1,1,1,1,1,1,2,2,1,1,1,1,0,1.0,1,2,2,0.0,1,1,0,1,1,2,2.0,1,1.0,1,1,0,2,2.0,1,0.0,2.0,2,2,2,2,2,2.0,2,2,2,2,1,1,1,2,2.0,1,2.0,0.6,51,1.0422885572139304,-0.2016780175961094
52,52,52,1,3.0,1,1.0,1,2,1,1,1,2,2,0,2,0,1,2,1,2,2,1,1,2,1,0.0,2,1,1,1,0,2,2,1,0,2.0,1,1,2.0,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2.0,1,2,2,1.0,2,2,2,1,2,2,2.0,1,2.0,2,2,0,1,3.0,2,1.0,3.0,2,2,2,1,2,2.0,2,1,2,2,1,0,2,2,2.0,3,0.0,0.5,52,1.0605263157894738,-0.2551707262959747
53,53,53,1,1.0,2,2.0,2,1,1,1,2,1,1,1,0,2,2,1,1,2,1,1,1,1,0,1.0,2,0,1,1,2,0,2,1,2,2.0,1,1,1.0,0,2,1,1,1,1,2,1,2,1,2,0,2,2,1,2,2.0,1,1,1,2.0,0,1,1,0,2,0,2.0,1,3.0,1,2,1,2,2.0,1,1.0,2.0,2,2,1,1,1,2.0,2,2,1,2,2,1,1,0,1.0,2,1.0,0.5,53,1.079710144927536,-0.1515412282558299
54,54,54,2,2.0,0,1.0,2,2,0,0,1,0,1,1,2,1,1,0,1,0,1,1,1,2,1,0.0,1,1,2,1,2,1,2,1,1,2.0,1,2,2.0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1.0,2,1,0,1.0,1,1,1,1,1,2,0.0,1,2.0,1,1,0,2,2.0,1,1.0,3.0,1,1,1,2,2,2.0,2,1,2,2,2,1,1,1,2.0,2,2.0,0.5,54,1.070559610705596,-0.2799334868322554
55,55,55,2,1.0,1,1.0,1,1,1,1,1,1,2,1,2,2,2,2,1,3,2,1,2,2,1,1.0,1,1,0,2,2,0,1,1,1,0.0,1,2,3.0,0,1,0,1,1,2,2,1,2,1,1,1,2,2,2,3,2.0,1,0,2,2.0,2,1,1,0,1,1,2.0,1,2.0,1,2,2,2,2.0,0,2.0,2.0,2,2,0,2,1,2.0,1,1,1,1,2,2,1,2,1.0,2,0.0,0.5,55,1.098623853211009,-0.2233803681593086
56,56,56,2,2.0,2,1.0,2,1,2,1,2,1,2,1,2,1,0,0,1,2,2,1,1,1,0,2.0,1,1,1,1,1,1,1,1,2,1.0,0,1,2.0,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2.0,2,0,1,0.0,2,1,1,2,1,1,0.0,1,1.0,1,1,1,1,2.0,1,2.0,2.0,1,1,2,2,1,1.0,1,1,1,1,0,1,0,2,2.0,0,2.0,0.5,56,1.0700934579439252,-0.1888115401678245
57,57,57,1,2.0,1,1.0,1,0,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,0,1.0,1,2,1,1,2,1,1,1,1,2.0,1,1,1.0,0,1,1,0,1,2,1,1,1,2,2,1,1,1,2,2,2.0,1,1,0,1.0,2,2,2,2,1,1,2.0,1,2.0,1,1,1,1,1.0,0,2.0,1.0,1,1,1,1,0,2.0,0,1,2,2,1,0,1,2,2.0,1,2.0,0.6,57,1.0446194225721783,-0.3471081742183154
58,58,58,2,2.0,1,2.0,2,1,2,1,2,1,2,1,2,2,0,1,1,3,2,1,1,0,2,0.0,2,0,2,1,2,2,2,2,0,0.0,2,0,2.0,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2.0,1,1,1,2.0,1,1,2,1,1,2,1.0,1,1.0,2,1,1,2,2.0,1,1.0,3.0,1,2,2,1,1,1.0,1,2,1,1,1,1,1,2,2.0,0,3.0,0.4,58,1.0799086757990868,-0.221585958101798
59,59,59,0,1.0,1,2.0,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,0.0,1,2,2,1,1,1,1,1,1,2.0,1,1,2.0,2,1,2,1,1,1,2,0,1,1,1,1,0,1,1,1,0.0,1,1,2,0.0,2,1,2,1,1,2,0.0,1,2.0,0,1,2,1,1.0,1,1.0,2.0,2,2,0,1,0,1.0,2,1,2,1,1,1,1,1,3.0,2,1.0,0.5,59,1.06631299734748,-0.318112354985873
60,60,60,2,1.0,1,1.0,1,1,1,1,2,1,0,2,1,1,1,0,1,0,1,1,1,2,1,2.0,1,1,1,2,1,1,1,2,2,0.0,0,1,1.0,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,2.0,1,1,1,2.0,1,1,2,2,1,1,2.0,0,1.0,1,1,2,0,2.0,0,2.0,2.0,2,1,0,1,1,2.0,1,1,1,2,2,1,0,2,3.0,2,2.0,0.5,60,1.092378752886836,-0.3541958270350558
61,61,61,1,1.0,1,1.0,2,1,1,1,2,1,1,2,1,1,2,1,0,2,0,1,1,1,1,1.0,2,1,2,2,1,1,1,1,2,1.0,0,1,1.0,2,2,1,1,1,0,1,1,0,2,0,1,1,1,0,1,1.0,1,1,2,1.0,2,1,2,1,1,1,2.0,0,2.0,1,1,0,1,2.0,1,2.0,2.0,1,1,1,1,1,1.0,2,2,1,1,1,1,1,2,1.0,2,2.0,0.6,61,1.0600522193211488,-0.3136436002559779
62,62,62,2,3.0,1,2.0,2,1,2,1,2,0,1,0,2,2,2,1,2,0,0,1,2,1,1,2.0,0,1,2,2,2,2,0,1,2,2.0,1,2,3.0,1,2,1,2,1,2,1,1,0,2,2,2,1,2,1,1,0.0,1,2,2,1.0,0,1,1,1,1,2,2.0,1,2.0,1,1,1,1,1.0,2,2.0,1.0,1,1,1,1,1,2.0,0,2,1,1,2,2,1,2,2.0,1,2.0,0.6,62,1.061881188118812,-0.1387510860833019
63,63,63,0,2.0,1,3.0,2,2,1,1,2,2,1,0,2,1,2,1,1,0,2,1,1,1,1,2.0,2,2,3,1,2,2,1,1,0,1.0,2,1,2.0,2,1,1,1,2,2,2,0,1,2,2,1,1,2,2,1,2.0,1,2,1,2.0,2,2,2,1,1,2,2.0,1,2.0,1,1,1,0,1.0,2,2.0,2.0,1,2,1,0,1,2.0,1,0,1,2,1,2,0,1,1.0,2,0.0,0.4,63,1.1,-0.3175059203396778
64,64,64,1,2.0,1,2.0,1,2,2,1,0,1,0,1,1,2,1,2,1,1,2,1,2,1,1,1.0,2,2,2,1,1,1,2,0,2,1.0,0,1,2.0,2,0,1,1,2,1,1,1,2,2,2,0,1,1,0,1,2.0,0,1,2,2.0,1,1,1,1,1,1,3.0,1,2.0,2,0,1,1,2.0,2,1.0,3.0,3,2,1,1,1,2.0,2,1,2,2,0,1,2,1,1.0,2,1.0,0.4,64,1.1193693693693694,-0.2989606335645553
65,65,65,1,0.0,2,2.0,2,1,0,1,1,0,1,2,1,1,1,1,1,2,2,2,1,2,2,2.0,1,2,2,1,2,1,2,1,1,2.0,1,1,1.0,1,1,1,0,1,1,1,1,1,0,1,1,2,1,2,1,2.0,2,1,0,2.0,1,1,2,1,1,0,2.0,1,2.0,1,2,2,1,0.0,2,1.0,2.0,2,2,1,1,0,2.0,1,1,2,1,0,1,1,2,2.0,1,2.0,0.6,65,1.056930693069307,-0.3404983332910047
66,66,66,2,3.0,1,2.0,2,1,1,2,2,2,1,3,2,1,1,2,2,3,1,1,0,0,2,2.0,1,2,2,2,2,2,1,3,2,1.0,1,1,1.0,2,1,1,1,1,2,1,2,1,2,1,1,2,1,0,1,1.0,1,2,2,1.0,1,2,0,1,1,2,3.0,1,2.0,2,1,2,1,2.0,2,2.0,0.0,1,2,0,1,0,1.0,2,2,3,2,1,2,2,2,2.0,0,1.0,0.4,66,1.1401869158878504,-0.2230439057024862
67,67,67,2,1.0,1,2.0,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,1,1,2,0,2.0,1,1,1,2,2,2,1,1,1,2.0,1,0,2.0,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,0.0,1,2,3,1.0,1,1,1,1,1,2,2.0,1,2.0,0,2,0,2,2.0,1,1.0,0.0,2,1,2,1,2,1.0,2,1,2,1,2,2,2,2,0.0,2,0.0,0.5,67,1.098557692307692,-0.0830969012365268
68,68,68,2,1.0,1,2.0,2,1,1,2,2,1,2,2,0,1,1,1,1,2,1,1,1,2,2,0.0,0,2,1,1,0,1,1,2,2,2.0,1,1,0.0,1,1,0,2,1,1,2,1,1,1,2,1,1,1,1,2,2.0,1,2,1,1.0,1,1,1,1,1,0,2.0,1,2.0,1,2,2,1,2.0,2,1.0,0.0,2,2,1,1,0,2.0,1,1,2,0,1,2,1,2,3.0,2,2.0,0.6,68,1.057591623036649,-0.2544403087249662
69,69,69,1,2.0,1,2.0,1,1,2,1,1,0,1,1,1,1,1,1,1,2,2,1,0,1,0,1.0,2,1,1,2,1,1,1,1,2,1.0,1,2,1.0,1,2,2,1,1,1,1,1,1,1,1,1,0,1,2,1,2.0,0,0,0,1.0,1,2,1,2,1,1,1.0,1,2.0,1,2,2,1,1.0,1,0.0,2.0,0,2,1,2,1,1.0,1,1,1,1,1,1,1,2,2.0,0,2.0,0.6,69,1.0573770491803278,-0.2069646528583245
70,70,70,0,1.0,2,2.0,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,1.0,0,2,2,1,1,2,2,1,1,2.0,2,1,2.0,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,0,3.0,1,1,2,1.0,1,0,0,1,1,2,1.0,1,1.0,1,1,2,1,3.0,0,2.0,2.0,2,1,2,0,2,2.0,2,1,1,0,0,0,2,2,2.0,2,3.0,0.6,70,1.0739856801909309,-0.263674795029734
71,71,71,1,2.0,1,3.0,1,1,2,1,2,2,1,0,2,1,2,1,1,1,0,1,1,2,2,1.0,2,2,1,2,2,1,0,1,1,0.0,2,1,1.0,3,0,1,0,2,2,1,2,0,2,1,1,1,1,2,2,2.0,1,0,2,2.0,1,2,2,1,1,2,2.0,1,2.0,1,1,1,1,1.0,1,1.0,1.0,1,2,1,1,2,0.0,1,1,2,2,2,1,1,2,3.0,1,2.0,0.5,71,1.088167053364269,-0.2882810735037425
72,72,72,2,2.0,2,2.0,2,1,1,0,2,1,1,1,2,2,2,1,2,2,2,0,1,0,1,1.0,2,2,0,2,2,0,2,1,1,2.0,1,2,2.0,2,2,1,2,1,1,1,1,1,0,1,1,1,1,2,2,3.0,1,1,3,1.0,1,1,2,2,1,2,3.0,1,1.0,1,2,0,2,3.0,2,2.0,0.0,1,2,1,2,0,1.0,2,2,2,1,2,2,1,0,2.0,3,1.0,0.4,72,1.140939597315436,-0.2759072540094678
73,73,73,1,2.0,1,2.0,2,1,1,1,0,1,0,1,1,1,2,1,0,1,0,1,1,1,0,1.0,1,1,2,1,1,1,1,1,1,1.0,1,1,2.0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,2,1,3.0,1,2,2,1.0,1,1,1,1,1,1,2.0,0,1.0,0,1,2,2,0.0,1,1.0,2.0,1,1,2,1,1,1.0,1,1,1,1,1,1,1,2,3.0,1,1.0,0.6,73,1.0707395498392285,-0.4142433364014379
74,74,74,1,2.0,1,1.0,0,1,1,1,1,0,1,0,1,1,1,1,2,1,2,1,1,2,1,1.0,1,2,1,1,0,1,0,1,2,2.0,1,1,2.0,0,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1.0,1,2,1,1.0,1,2,2,1,0,1,2.0,1,2.0,1,1,1,2,2.0,1,0.0,2.0,1,1,2,1,1,1.0,1,1,1,1,1,2,1,2,2.0,1,0.0,0.6,74,1.0446428571428572,-0.2727420322507352
75,75,75,2,3.0,1,2.0,1,1,1,2,0,2,1,1,2,2,2,1,1,1,2,0,2,2,1,1.0,2,1,0,2,1,2,2,1,2,3.0,0,1,1.0,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2.0,1,0,2,1.0,2,2,1,1,1,2,0.0,1,2.0,2,1,1,0,0.0,2,2.0,2.0,1,1,1,2,1,2.0,0,1,1,3,2,1,1,2,1.0,1,2.0,0.4,75,1.1046770601336302,-0.2051849625566021
76,76,76,0,0.0,1,2.0,1,1,1,0,2,1,2,1,1,2,1,0,1,2,2,1,1,2,1,1.0,2,2,0,1,1,1,2,1,1,0.0,1,1,2.0,2,1,1,0,1,0,2,1,1,1,1,1,2,2,2,1,3.0,1,1,1,1.0,2,1,2,2,1,1,2.0,1,2.0,1,1,1,1,1.0,1,2.0,3.0,2,2,1,1,0,2.0,1,1,1,2,1,1,1,1,3.0,2,1.0,0.5,76,1.0737913486005088,-0.3530974477444124
77,77,77,2,2.0,1,2.0,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,0,1,1,1,2.0,0,2,1,1,1,1,2,0,1,2.0,1,2,2.0,0,2,0,1,2,1,1,0,2,2,2,2,2,1,2,1,2.0,1,1,2,0.0,1,1,1,1,1,1,2.0,1,1.0,1,1,2,1,2.0,2,2.0,2.0,2,1,1,2,2,2.0,1,1,2,0,2,2,0,1,1.0,1,,0.4,77,1.111353711790393,-0.3216943278100549
78,78,78,1,2.0,1,0.0,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,0,1,1,0.0,1,1,2,1,2,0,1,2,1,1.0,1,1,2.0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,2,2.0,0,1,0,1.0,1,2,2,2,1,2,2.0,1,2.0,1,1,0,1,3.0,1,2.0,3.0,2,1,1,0,1,2.0,2,1,2,2,2,0,1,2,2.0,2,2.0,0.5,78,1.0775,-0.4332476282945423
79,79,79,1,0.0,1,2.0,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,0,1,2,0.0,1,2,2,1,1,1,1,2,1,1.0,1,2,2.0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2.0,1,2,2,1.0,2,1,2,0,1,1,1.0,1,2.0,0,1,2,1,2.0,1,2.0,0.0,2,1,1,1,1,1.0,0,0,1,1,2,1,0,0,2.0,2,2.0,0.5,79,1.0916030534351144,-0.2666938367301169
80,80,80,2,2.0,1,0.0,2,2,1,1,1,1,0,2,2,1,2,0,2,3,2,1,2,1,2,0.0,2,1,1,1,1,1,2,1,1,1.0,2,2,1.0,1,0,1,1,1,1,1,1,1,1,0,1,2,0,2,2,3.0,1,1,2,1.0,2,1,0,1,2,1,2.0,1,1.0,1,2,2,2,3.0,2,1.0,3.0,2,2,1,3,2,1.0,2,1,0,2,1,0,1,2,2.0,2,2.0,0.4,80,1.1085450346420322,-0.213119913101732
81,81,81,2,1.0,1,2.0,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2.0,1,2,2,1,2,2,1,2,2,0.0,1,1,2.0,1,1,1,2,1,0,2,1,2,0,2,2,0,2,1,1,2.0,1,1,0,1.0,1,1,1,1,1,1,2.0,0,3.0,0,2,2,1,1.0,2,1.0,1.0,0,1,2,2,1,2.0,1,1,2,2,1,2,1,2,2.0,3,,0.5,81,1.1050119331742243,-0.2210926380643836
82,82,82,2,2.0,1,0.0,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1.0,2,1,1,0,1,1,1,0,1,2.0,2,1,2.0,1,1,2,1,1,0,1,1,1,2,1,1,2,1,2,1,2.0,1,2,1,1.0,2,2,2,1,1,2,2.0,1,0.0,1,1,1,1,1.0,1,1.0,2.0,2,2,0,0,1,0.0,1,1,2,1,1,0,2,2,2.0,1,2.0,0.6,82,1.0459183673469388,-0.2330509085272334
83,83,83,0,1.0,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,0.0,1,2,1,1,1,1,2,1,2,2.0,1,1,0.0,1,1,0,0,1,1,1,2,2,1,2,1,1,2,2,1,2.0,1,1,1,2.0,1,1,0,2,1,1,2.0,1,2.0,1,2,1,1,3.0,1,1.0,2.0,3,2,1,2,2,2.0,2,0,2,2,1,1,2,2,2.0,2,2.0,0.6,83,1.058201058201058,-0.2472124108869768
84,84,84,2,3.0,2,2.0,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1.0,2,2,2,1,1,2,1,2,2,0.0,2,1,1.0,2,1,2,2,2,0,1,1,1,2,1,2,2,1,1,1,2.0,1,2,0,2.0,1,2,2,2,1,2,0.0,2,2.0,1,0,3,1,1.0,2,1.0,0.0,1,1,0,0,1,2.0,1,1,2,2,0,1,1,1,0.0,1,2.0,0.6,84,1.0450928381962865,-0.0905951804447337
85,85,85,1,2.0,1,1.0,1,1,2,1,2,2,2,2,2,0,1,2,2,1,2,2,1,1,1,1.0,1,1,1,1,1,1,1,1,0,2.0,2,1,2.0,0,1,2,1,1,1,1,1,1,1,2,1,1,2,0,0,1.0,1,1,2,2.0,0,1,2,2,1,1,1.0,1,2.0,1,0,2,2,1.0,1,2.0,2.0,2,1,1,1,0,2.0,1,1,0,1,1,2,1,2,2.0,1,2.0,0.6,85,1.0638297872340423,-0.2396886796877837
86,86,86,2,3.0,1,2.0,1,1,1,1,2,0,2,1,1,1,1,1,1,1,1,1,0,2,2,2.0,1,2,2,0,0,1,0,2,2,2.0,1,1,1.0,1,1,2,0,1,2,1,0,0,2,1,1,2,2,2,2,2.0,1,1,1,0.0,1,1,2,2,1,2,2.0,1,2.0,1,2,2,1,1.0,2,1.0,3.0,2,0,2,1,1,2.0,2,1,1,1,1,1,2,2,1.0,1,2.0,0.4,86,1.1238738738738738,-0.4465318782433558
87,87,87,2,2.0,1,2.0,1,1,0,1,1,0,1,2,1,2,1,0,1,2,1,1,1,1,1,1.0,1,2,1,2,2,1,1,1,1,2.0,1,2,2.0,1,1,2,1,1,0,1,1,2,1,1,1,2,1,0,1,2.0,2,1,1,1.0,1,0,0,0,1,1,2.0,1,2.0,1,2,2,2,2.0,2,1.0,2.0,2,1,0,1,1,2.0,1,1,2,1,1,1,1,1,2.0,2,2.0,0.6,87,1.0309278350515465,-0.3717367304395114
88,88,88,1,2.0,1,1.0,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,0,2,1,2.0,2,1,1,2,2,1,1,1,0,2.0,0,1,2.0,1,1,1,2,1,1,1,1,1,2,1,0,0,1,1,1,1.0,1,1,2,1.0,1,1,3,1,0,1,2.0,1,2.0,1,1,0,1,1.0,1,2.0,2.0,0,2,1,1,0,2.0,2,1,1,1,1,2,2,0,2.0,1,1.0,0.4,88,1.1016548463356972,-0.2475099188467246
89,89,89,2,2.0,1,2.0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,0,1.0,1,1,0,1,1,2,0,1,1,0.0,1,1,1.0,1,1,1,1,1,2,0,1,1,1,2,1,1,1,1,1,1.0,1,1,2,2.0,0,1,1,2,1,2,1.0,1,2.0,1,1,1,2,1.0,1,2.0,1.0,2,1,1,1,2,2.0,2,0,2,1,1,2,1,1,2.0,1,,0.6,89,1.052924791086351,-0.3381866051167963
90,90,90,2,1.0,1,1.0,2,1,2,1,1,2,2,1,2,1,1,1,1,1,0,1,1,1,2,2.0,2,1,2,2,2,0,1,0,1,2.0,2,2,3.0,0,2,0,1,1,1,1,1,2,1,1,1,3,1,1,2,2.0,2,2,2,1.0,0,1,2,1,1,1,2.0,1,2.0,0,0,2,1,1.0,2,2.0,0.0,2,1,2,1,1,1.0,2,2,2,1,2,1,1,2,3.0,1,0.0,0.5,90,1.0949074074074072,-0.2166542063987641
91,91,91,2,2.0,0,2.0,1,1,1,2,1,1,1,2,2,1,0,1,1,2,2,1,1,1,2,1.0,1,1,2,1,0,0,1,2,2,1.0,1,1,0.0,2,1,1,1,1,0,1,1,1,0,1,1,1,0,2,1,2.0,1,2,1,1.0,1,1,2,2,1,1,2.0,2,2.0,1,1,2,2,2.0,2,1.0,2.0,1,2,1,1,1,1.0,2,0,2,1,1,1,2,2,2.0,2,2.0,0.6,91,1.0353260869565215,-0.4203095243454123
92,92,92,2,1.0,2,2.0,2,1,2,2,1,1,1,0,1,1,2,0,1,1,0,1,1,1,1,1.0,1,1,1,1,0,1,1,2,2,2.0,1,2,2.0,2,1,1,1,1,0,1,1,1,1,1,1,2,1,2,1,2.0,1,2,2,1.0,0,1,2,1,1,1,2.0,1,2.0,0,1,1,0,1.0,1,1.0,1.0,1,1,1,0,1,1.0,1,1,2,1,1,2,1,1,2.0,2,1.0,0.6,92,1.0372492836676217,-0.3064673123322942
93,93,93,2,2.0,1,1.0,0,1,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,1.0,0,1,1,1,2,1,1,2,2,2.0,2,2,2.0,0,1,2,1,1,2,2,2,1,2,2,0,1,1,1,0,1.0,1,1,2,1.0,2,2,2,2,1,1,2.0,1,2.0,1,2,1,2,1.0,1,2.0,2.0,1,2,0,1,0,2.0,2,1,2,1,0,1,2,1,1.0,1,0.0,0.5,93,1.089655172413793,-0.1536175542997983
94,94,94,2,2.0,1,2.0,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,0,1,1,0,2.0,1,1,1,1,1,1,1,1,2,2.0,1,1,1.0,1,0,1,1,1,1,1,1,1,2,1,1,2,0,2,1,2.0,2,1,0,1.0,1,0,1,1,1,2,0.0,1,2.0,0,2,1,2,2.0,2,1.0,2.0,2,1,1,1,2,0.0,2,0,2,1,1,1,1,2,2.0,1,2.0,0.6,94,1.0572916666666667,-0.3845222720738852
95,95,95,1,2.0,0,1.0,1,0,1,2,2,2,1,1,1,1,1,1,1,2,1,0,0,1,0,1.0,1,1,1,1,1,1,1,2,1,1.0,1,1,0.0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1.0,2,1,1,1.0,1,1,2,1,0,1,1.0,1,1.0,1,1,2,1,2.0,1,1.0,2.0,1,1,1,1,1,1.0,1,1,1,1,2,2,0,1,2.0,1,2.0,0.6,95,1.035190615835777,-0.3747420096159913
96,96,96,2,2.0,0,3.0,1,1,0,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1.0,2,2,1,1,1,1,1,2,2,2.0,2,2,2.0,1,0,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2.0,0,1,1,2.0,2,1,1,0,0,1,2.0,1,0.0,1,1,1,2,2.0,2,0.0,2.0,1,2,2,2,2,1.0,1,1,2,0,1,1,1,2,3.0,0,3.0,0.4,96,1.1343963553530751,-0.3125704201942825
97,97,97,1,3.0,2,2.0,0,1,1,2,1,2,1,2,2,1,2,2,1,2,3,1,1,2,1,2.0,2,1,2,1,0,2,1,1,1,2.0,1,0,1.0,2,1,2,2,2,1,1,1,2,2,2,1,2,2,0,1,0.0,1,1,2,2.0,2,2,3,2,1,1,1.0,1,2.0,2,1,0,2,0.0,1,1.0,2.0,1,1,1,1,1,1.0,1,0,2,1,1,1,1,2,2.0,0,2.0,0.6,97,1.0575,-0.2082673945157685
98,98,98,2,2.0,1,2.0,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1.0,1,2,2,1,1,1,2,2,2,1.0,1,1,1.0,1,0,1,1,1,0,1,1,2,1,1,1,1,2,1,0,1.0,1,2,2,2.0,1,1,2,1,1,0,2.0,0,2.0,1,0,2,1,0.0,2,1.0,2.0,1,1,1,1,1,1.0,1,1,2,2,1,2,1,2,0.0,0,0.0,0.6,98,1.050595238095238,-0.2859005731814272
99,99,99,1,0.0,2,2.0,1,1,1,2,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2.0,1,2,2,1,1,1,2,2,1,2.0,2,0,1.0,2,1,1,0,2,1,1,1,1,2,2,1,2,2,2,0,1.0,1,2,2,0.0,2,2,1,2,2,2,1.0,1,2.0,1,0,0,1,1.0,1,0.0,2.0,2,2,1,1,2,2.0,1,0,2,2,1,1,1,2,2.0,1,2.0,0.5,99,1.079625292740047,-0.206639047405115
100,100,100,1,2.0,1,3.0,1,1,2,1,0,1,0,2,2,2,1,1,2,2,2,1,1,2,2,1.0,0,2,2,1,1,1,2,2,2,2.0,2,2,2.0,2,1,2,1,1,2,2,1,2,1,1,0,1,2,1,0,0.0,1,2,1,2.0,1,1,1,1,1,1,2.0,1,0.0,0,1,2,1,1.0,1,2.0,2.0,1,1,2,2,0,1.0,1,1,2,1,1,2,0,1,2.0,1,1.0,0.4,100,1.1095571095571095,-0.217373520422624
101,101,101,2,1.0,1,2.0,0,1,1,1,2,0,1,0,2,1,1,1,1,1,1,1,1,2,2,2.0,2,1,2,1,2,1,1,1,2,2.0,2,1,2.0,1,1,2,0,1,2,2,2,2,2,2,1,1,1,1,1,2.0,1,1,2,1.0,2,2,2,1,2,0,2.0,1,2.0,1,1,1,0,1.0,1,2.0,2.0,0,1,0,1,1,2.0,0,1,1,1,2,2,0,1,3.0,1,2.0,0.5,101,1.0781990521327014,-0.3179314054794682
102,102,102,0,2.0,2,,2,1,2,0,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2.0,2,1,2,1,2,2,2,1,1,2.0,2,1,2.0,2,1,2,2,2,2,1,2,0,2,2,1,2,2,2,2,2.0,1,1,2,2.0,1,3,2,2,1,1,3.0,1,0.0,2,1,1,1,1.0,0,0.0,2.0,1,2,1,0,0,3.0,1,2,1,2,2,2,1,2,2.0,2,3.0,0.4,102,1.1341176470588237,-0.2726715923539572
103,103,103,2,2.0,2,2.0,1,1,1,0,1,1,1,1,2,1,2,1,2,1,1,0,2,0,1,0.0,1,1,1,1,0,1,1,1,1,2.0,1,1,3.0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3.0,2,0,2,0.0,1,1,1,1,2,2,1.0,1,2.0,2,2,2,0,2.0,1,0.0,2.0,2,2,1,1,1,1.0,1,1,1,2,2,1,1,1,2.0,2,0.0,0.5,103,1.0933660933660934,-0.2190129673494157
104,104,104,1,1.0,1,2.0,1,2,1,1,0,1,1,1,2,0,0,1,1,1,1,1,1,2,1,2.0,1,0,2,1,2,2,2,1,1,1.0,2,1,2.0,1,0,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2.0,2,2,1,2.0,2,1,0,2,1,2,2.0,0,1.0,2,1,0,2,3.0,2,1.0,2.0,1,2,1,2,2,2.0,1,1,2,1,2,2,1,0,0.0,1,1.0,0.5,104,1.1191588785046729,-0.054260309050738
105,105,105,1,0.0,1,2.0,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,0,1.0,2,1,2,1,2,1,1,1,0,,2,1,0.0,2,1,2,1,2,2,2,2,0,2,2,0,2,1,2,1,2.0,2,2,1,2.0,3,2,2,2,2,1,0.0,1,3.0,2,2,1,2,,1,0.0,3.0,3,2,2,3,2,3.0,2,1,1,2,2,1,2,2,3.0,3,1.0,0.4,105,1.1524249422632795,-0.0900541013653932
106,106,106,2,2.0,0,1.0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,0,0,1,1,1.0,2,0,1,1,1,1,1,2,1,1.0,1,1,2.0,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1.0,1,1,1,1.0,1,2,2,1,1,0,1.0,1,2.0,1,1,2,2,2.0,1,2.0,0.0,2,1,2,1,1,2.0,1,1,0,2,2,2,1,1,2.0,0,2.0,0.6,106,1.0520547945205478,-0.3748565365105153
